2026-01-02 08:46:28 | INFO     | AI_Doc_Analyzer:setup_logging:150 | Log file: c:\Users\bogda\DebogAutomations\Clients\RobertKaplan\AI_Doc_Analyzer\logs\app.log
2026-01-02 08:46:28 | INFO     | AI_Doc_Analyzer:setup_logging:151 | ============================================================
2026-01-02 08:47:14 | INFO     | AI_Doc_Analyzer:setup_logging:147 | ============================================================
2026-01-02 08:47:14 | INFO     | AI_Doc_Analyzer:setup_logging:148 | AI Document Analyzer - Logging initialized
2026-01-02 08:47:14 | INFO     | AI_Doc_Analyzer:setup_logging:149 | Log level: DEBUG
2026-01-02 08:47:14 | INFO     | AI_Doc_Analyzer:setup_logging:150 | Log file: c:\Users\bogda\DebogAutomations\Clients\RobertKaplan\AI_Doc_Analyzer\logs\app.log
2026-01-02 08:47:14 | INFO     | AI_Doc_Analyzer:setup_logging:151 | ============================================================
2026-01-02 08:47:18 | INFO     | AI_Doc_Analyzer.services.ai_extractor:extract:71 | Extracting with universal schema...
2026-01-02 09:27:41 | INFO     | AI_Doc_Analyzer:setup_logging:147 | ============================================================
2026-01-02 09:27:41 | INFO     | AI_Doc_Analyzer:setup_logging:148 | AI Document Analyzer - Logging initialized
2026-01-02 09:27:41 | INFO     | AI_Doc_Analyzer:setup_logging:149 | Log level: DEBUG
2026-01-02 09:27:41 | INFO     | AI_Doc_Analyzer:setup_logging:150 | Log file: c:\Users\bogda\DebogAutomations\Clients\RobertKaplan\AI_Doc_Analyzer\logs\app.log
2026-01-02 09:27:41 | INFO     | AI_Doc_Analyzer:setup_logging:151 | ============================================================
2026-01-02 09:27:44 | INFO     | AI_Doc_Analyzer.services.ai_extractor:extract:71 | Extracting with universal schema...
2026-01-02 09:44:14 | INFO     | AI_Doc_Analyzer:setup_logging:147 | ============================================================
2026-01-02 09:44:14 | INFO     | AI_Doc_Analyzer:setup_logging:148 | AI Document Analyzer - Logging initialized
2026-01-02 09:44:14 | INFO     | AI_Doc_Analyzer:setup_logging:149 | Log level: DEBUG
2026-01-02 09:44:14 | INFO     | AI_Doc_Analyzer:setup_logging:150 | Log file: c:\Users\bogda\DebogAutomations\Clients\RobertKaplan\AI_Doc_Analyzer\logs\app.log
2026-01-02 09:44:14 | INFO     | AI_Doc_Analyzer:setup_logging:151 | ============================================================
2026-01-02 09:44:23 | INFO     | AI_Doc_Analyzer.services.ai_extractor:extract:320 | Extracting with universal schema...
2026-01-02 09:51:31 | INFO     | AI_Doc_Analyzer:setup_logging:147 | ============================================================
2026-01-02 09:51:31 | INFO     | AI_Doc_Analyzer:setup_logging:148 | AI Document Analyzer - Logging initialized
2026-01-02 09:51:31 | INFO     | AI_Doc_Analyzer:setup_logging:149 | Log level: DEBUG
2026-01-02 09:51:31 | INFO     | AI_Doc_Analyzer:setup_logging:150 | Log file: c:\Users\bogda\DebogAutomations\Clients\RobertKaplan\AI_Doc_Analyzer\logs\app.log
2026-01-02 09:51:31 | INFO     | AI_Doc_Analyzer:setup_logging:151 | ============================================================
2026-01-02 10:04:50 | INFO     | AI_Doc_Analyzer.services.ai_extractor:extract:320 | Extracting with universal schema...
2026-01-02 10:19:57 | INFO     | AI_Doc_Analyzer:setup_logging:147 | ============================================================
2026-01-02 10:19:57 | INFO     | AI_Doc_Analyzer:setup_logging:148 | AI Document Analyzer - Logging initialized
2026-01-02 10:19:57 | INFO     | AI_Doc_Analyzer:setup_logging:149 | Log level: DEBUG
2026-01-02 10:19:57 | INFO     | AI_Doc_Analyzer:setup_logging:150 | Log file: c:\Users\bogda\DebogAutomations\Clients\RobertKaplan\AI_Doc_Analyzer\logs\app.log
2026-01-02 10:19:57 | INFO     | AI_Doc_Analyzer:setup_logging:151 | ============================================================
2026-01-02 10:20:07 | INFO     | AI_Doc_Analyzer.__main__:main:33 | Starting AI Document Analyzer application
2026-01-02 10:20:07 | DEBUG    | AI_Doc_Analyzer.__main__:main:45 | QApplication created successfully
2026-01-02 10:20:07 | DEBUG    | AI_Doc_Analyzer.__main__:main:52 | Creating main window
2026-01-02 10:20:09 | INFO     | AI_Doc_Analyzer.__main__:main:55 | Main window displayed
2026-01-02 10:20:09 | INFO     | AI_Doc_Analyzer.__main__:main:58 | Entering application event loop
2026-01-02 10:37:24 | INFO     | AI_Doc_Analyzer.connectors.box_connector:connect:74 | Box connection established successfully
2026-01-02 10:37:24 | DEBUG    | AI_Doc_Analyzer.connectors.box_connector:list_folders:120 | Listed 0 folders in path: /
2026-01-02 10:37:24 | DEBUG    | AI_Doc_Analyzer.connectors.box_connector:list_files:189 | Listed 8 files in path: /
2026-01-02 10:37:45 | DEBUG    | AI_Doc_Analyzer.connectors.box_connector:list_folders:120 | Listed 0 folders in path: /
2026-01-02 10:37:45 | DEBUG    | AI_Doc_Analyzer.connectors.box_connector:list_files:189 | Listed 8 files in path: /
2026-01-02 10:38:30 | INFO     | AI_Doc_Analyzer.services.ai_extractor:extract_with_questions:125 | Extracting with 29 custom questions...
2026-01-02 10:38:45 | INFO     | AI_Doc_Analyzer.services.ai_extractor:extract_with_questions:150 | Retrying for 15 missing fields...
2026-01-02 10:39:00 | INFO     | AI_Doc_Analyzer.services.ai_extractor:extract_document:560 | Processing all 1 pages as images
2026-01-02 10:39:00 | INFO     | AI_Doc_Analyzer.services.ai_extractor:extract_with_questions:125 | Extracting with 29 custom questions...
2026-01-02 10:39:09 | INFO     | AI_Doc_Analyzer.services.ai_extractor:extract_document:560 | Processing all 2 pages as images
2026-01-02 10:39:09 | INFO     | AI_Doc_Analyzer.services.ai_extractor:extract_with_questions:125 | Extracting with 29 custom questions...
2026-01-02 10:39:27 | INFO     | AI_Doc_Analyzer.services.ai_extractor:extract_with_questions:150 | Retrying for 13 missing fields...
2026-01-02 10:39:48 | INFO     | AI_Doc_Analyzer.services.ai_extractor:extract_document:560 | Processing all 17 pages as images
2026-01-02 10:39:48 | INFO     | AI_Doc_Analyzer.services.ai_extractor:extract_with_questions:125 | Extracting with 29 custom questions...
2026-01-02 10:40:19 | INFO     | AI_Doc_Analyzer.services.ai_extractor:extract_with_questions:150 | Retrying for 14 missing fields...
2026-01-02 10:40:26 | INFO     | AI_Doc_Analyzer.services.ai_extractor:extract_document:560 | Processing all 3 pages as images
